dataset,dataset_spec,dataset_meta,arm,arm_index_bytes,arm_build_seconds,ext_stats,qid,family,sql,target_selectivity,true_rows,n_rows,params,achieved_selectivity,exec_ms_median,exec_ms_min,exec_ms_max,exec_ms_mean,exec_ms_stdev,runs,access_path,indexes_used,node_types,est_rows,actual_rows,total_cost,shared_hit,shared_read,planning_time_ms,scale,zipf_s,dep_strength,physical_corr,selectivity,variant
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",none,{},0.33166030000029423,False,tsrange_0.2,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1640891878 AND 1672426020,0.2,2000000,10000000,"{'lo': 1640891878, 'hi': 1672426020}",0.2,884.4075,879.729,891.932,885.5278333333332,4.598254774005747,"[883.084, 885.731, 891.932, 889.79, 882.901, 879.729]",seqscan,,['Seq Scan'],2008884.0,2000000.0,292880.0,7797,135083,0.037,10m,0.0,0.0,0.0,0.2,
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",none,{},0.33166030000029423,False,range_0.5,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 2500 AND 7501,0.5,5001023,10000000,"{'lo': 2500, 'hi': 7501}",0.5001023,864.0925,860.066,872.538,865.1358333333334,4.5918512352499565,"[860.066, 862.094, 867.932, 872.538, 862.407, 865.778]",seqscan,,['Seq Scan'],4996029.0,5001023.0,292880.0,8021,134859,0.037,10m,0.0,0.0,0.0,0.5001023,
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",none,{},0.33166030000029423,False,tsrange_0.5,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1617251576 AND 1696091988,0.5,5000000,10000000,"{'lo': 1617251576, 'hi': 1696091988}",0.5,924.245,915.315,930.139,923.8546666666666,5.868457026056024,"[929.959, 930.139, 915.315, 923.623, 919.225, 924.867]",seqscan,,['Seq Scan'],5001884.0,5000000.0,292880.0,8245,134635,0.038,10m,0.0,0.0,0.0,0.5,
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",none,{},0.33166030000029423,False,conj_dep_a18,conj,SELECT * FROM t_baseline WHERE a = 18 AND b = 75,,997,10000000,"{'a': 18, 'b': 75, 'variant': 'dependent'}",9.97e-05,757.1705,750.186,759.962,755.8963333333332,4.15154692454109,"[759.341, 759.962, 750.186, 751.548, 755.942, 758.399]",seqscan,,['Seq Scan'],960.0,997.0,292880.0,8469,134411,0.037,10m,0.0,0.0,0.0,9.97e-05,dependent
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",none,{},0.33166030000029423,False,conj_indep_a18,conj,SELECT * FROM t_baseline WHERE a = 18 AND b = 25,,971,10000000,"{'a': 18, 'b': 25, 'variant': 'independent'}",9.71e-05,755.7695,750.334,763.031,756.2608333333333,4.261059277534951,"[755.422, 750.334, 758.462, 754.199, 763.031, 756.117]",seqscan,,['Seq Scan'],1031.0,971.0,292880.0,8693,134187,0.036,10m,0.0,0.0,0.0,9.71e-05,independent
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",none,{},0.33166030000029423,False,conj_dep_a50,conj,SELECT * FROM t_baseline WHERE a = 50 AND b = 67,,1085,10000000,"{'a': 50, 'b': 67, 'variant': 'dependent'}",0.0001085,758.1365000000001,754.578,765.236,759.0473333333333,4.271063364862039,"[757.592, 754.578, 765.236, 758.681, 763.015, 755.182]",seqscan,,['Seq Scan'],936.0,1085.0,292880.0,8917,133963,0.049,10m,0.0,0.0,0.0,0.0001085,dependent
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",none,{},0.33166030000029423,False,conj_indep_a50,conj,SELECT * FROM t_baseline WHERE a = 50 AND b = 17,,1054,10000000,"{'a': 50, 'b': 17, 'variant': 'independent'}",0.0001054,766.3135,758.295,776.31,766.1068333333333,6.832119946741773,"[770.325, 759.084, 765.585, 758.295, 776.31, 767.042]",seqscan,,['Seq Scan'],883.0,1054.0,292880.0,9141,133739,0.042,10m,0.0,0.0,0.0,0.0001054,independent
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",none,{},0.33166030000029423,False,conj_dep_a67,conj,SELECT * FROM t_baseline WHERE a = 67 AND b = 94,,992,10000000,"{'a': 67, 'b': 94, 'variant': 'dependent'}",9.92e-05,764.174,760.575,775.177,765.3658333333333,5.082689540653318,"[760.575, 764.561, 763.787, 775.177, 762.755, 765.34]",seqscan,,['Seq Scan'],1070.0,992.0,292880.0,9365,133515,0.041,10m,0.0,0.0,0.0,9.92e-05,dependent
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",none,{},0.33166030000029423,False,conj_indep_a67,conj,SELECT * FROM t_baseline WHERE a = 67 AND b = 44,,1022,10000000,"{'a': 67, 'b': 44, 'variant': 'independent'}",0.0001022,761.054,757.94,769.759,762.7955000000001,4.432061766266343,"[757.94, 761.342, 760.766, 766.563, 769.759, 760.403]",seqscan,,['Seq Scan'],1064.0,1022.0,292880.0,9589,133291,0.039,10m,0.0,0.0,0.0,0.0001022,independent
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",none,{},0.33166030000029423,False,conj_dep_a71,conj,SELECT * FROM t_baseline WHERE a = 71 AND b = 18,,927,10000000,"{'a': 71, 'b': 18, 'variant': 'dependent'}",9.27e-05,773.8275,761.35,782.702,772.8768333333334,7.598413871767348,"[761.35, 772.078, 782.702, 777.843, 767.711, 775.577]",seqscan,,['Seq Scan'],1046.0,927.0,292880.0,9813,133067,0.041,10m,0.0,0.0,0.0,9.27e-05,dependent
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",none,{},0.33166030000029423,False,conj_indep_a71,conj,SELECT * FROM t_baseline WHERE a = 71 AND b = 68,,996,10000000,"{'a': 71, 'b': 68, 'variant': 'independent'}",9.96e-05,765.268,759.49,766.83,764.2065000000001,2.613712436363277,"[765.369, 765.302, 759.49, 763.014, 766.83, 765.234]",seqscan,,['Seq Scan'],1069.0,996.0,292880.0,10037,132843,0.038,10m,0.0,0.0,0.0,9.96e-05,independent
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",none,{},0.33166030000029423,False,conj_dep_a85,conj,SELECT * FROM t_baseline WHERE a = 85 AND b = 52,,1009,10000000,"{'a': 85, 'b': 52, 'variant': 'dependent'}",0.0001009,763.54,758.834,774.216,765.0388333333334,6.250322756999569,"[765.98, 770.353, 774.216, 758.834, 761.1, 759.75]",seqscan,,['Seq Scan'],1010.0,1009.0,292880.0,10261,132619,0.039,10m,0.0,0.0,0.0,0.0001009,dependent
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",none,{},0.33166030000029423,False,conj_indep_a85,conj,SELECT * FROM t_baseline WHERE a = 85 AND b = 2,,973,10000000,"{'a': 85, 'b': 2, 'variant': 'independent'}",9.73e-05,759.197,753.299,765.248,758.9905,3.9638601766460115,"[760.175, 756.827, 765.248, 759.846, 753.299, 758.548]",seqscan,,['Seq Scan'],1074.0,973.0,292880.0,10485,132395,0.039,10m,0.0,0.0,0.0,9.73e-05,independent
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",btree_skew,{'ix_baseline': 72482816},3.2475933999994595,False,eq_v133,eq,SELECT * FROM t_baseline WHERE k_skew = 133,,994,10000000,{'k_skew': 133},9.94e-05,0.476,0.36,0.527,0.4613333333333333,0.06283841712413409,"[0.527, 0.512, 0.486, 0.466, 0.417, 0.36]",bitmapscan,ix_baseline,"['Bitmap Heap Scan', 'Bitmap Index Scan']",997.0,994.0,3751.9,993,0,0.031,10m,0.0,0.0,0.0,9.94e-05,
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",btree_skew,{'ix_baseline': 72482816},3.2475933999994595,False,eq_v735,eq,SELECT * FROM t_baseline WHERE k_skew = 735,,1006,10000000,{'k_skew': 735},0.0001006,0.348,0.332,0.473,0.37666666666666665,0.05870831854743129,"[0.473, 0.424, 0.332, 0.335, 0.335, 0.361]",bitmapscan,ix_baseline,"['Bitmap Heap Scan', 'Bitmap Index Scan']",997.0,1006.0,3751.9,1006,0,0.031,10m,0.0,0.0,0.0,0.0001006,
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",btree_skew,{'ix_baseline': 72482816},3.2475933999994595,False,eq_v1500,eq,SELECT * FROM t_baseline WHERE k_skew = 1500,,867,10000000,{'k_skew': 1500},8.67e-05,0.30600000000000005,0.265,0.442,0.3225,0.06977607039666249,"[0.442, 0.342, 0.27, 0.265, 0.268, 0.348]",bitmapscan,ix_baseline,"['Bitmap Heap Scan', 'Bitmap Index Scan']",997.0,867.0,3751.9,870,0,0.041,10m,0.0,0.0,0.0,8.67e-05,
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",btree_skew,{'ix_baseline': 72482816},3.2475933999994595,False,eq_v2926,eq,SELECT * FROM t_baseline WHERE k_skew = 2926,,1018,10000000,{'k_skew': 2926},0.0001018,0.3545,0.328,0.566,0.3981666666666666,0.0942112873633869,"[0.566, 0.453, 0.365, 0.344, 0.333, 0.328]",bitmapscan,ix_baseline,"['Bitmap Heap Scan', 'Bitmap Index Scan']",997.0,1018.0,3751.9,1015,0,0.046,10m,0.0,0.0,0.0,0.0001018,
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",btree_skew,{'ix_baseline': 72482816},3.2475933999994595,False,eq_v4207,eq,SELECT * FROM t_baseline WHERE k_skew = 4207,,1034,10000000,{'k_skew': 4207},0.0001034,0.35,0.337,0.551,0.3975,0.0883917416957037,"[0.551, 0.459, 0.348, 0.337, 0.352, 0.338]",bitmapscan,ix_baseline,"['Bitmap Heap Scan', 'Bitmap Index Scan']",997.0,1034.0,3751.9,1032,0,0.044,10m,0.0,0.0,0.0,0.0001034,
baseline,"{'name': 'baseline', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 10000266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 9991.0, 'correlation': 0.00078641047}, 'k_skew': {'n_distinct': 10019.0, 'correlation': 0.00088289974}, 'a': {'n_distinct': 100.0, 'correlation': 0.0045174626}, 'b': {'n_distinct': 100.0, 'correlation': 0.0005511159}, 'ts': {'n_distinct': -0.95750415, 'correlation': 0.0006675184}, 'payload': {'n_distinct': 256.0, 'correlation': 0.0135426195}}}}",btree_skew,{'ix_baseline': 72482816},3.2475933999994595,False,eq_v4963,eq,SELECT * FROM t_baseline WHERE k_skew = 4963,,982,10000000,{'k_skew': 4963},9.82e-05,0.45999999999999996,0.378,0.601,0.48216666666666663,0.0954471930790354,"[0.447, 0.378, 0.4, 0.601, 0.594, 0.473]",bitmapscan,ix_baseline,"['Bitmap Heap Scan', 'Bitmap Index Scan']",997.0,982.0,3751.9,985,0,0.028,10m,0.0,0.0,0.0,9.82e-05,
